z,x
0.5091583389880896,-0.10623623534984052
0.5114544996073447,-0.107240731224272
0.5137486785132507,-0.10824974495007747
0.5160408668166394,-0.1092632726176698
0.518331055636056,-0.11028131029997189
0.5206192360977926,-0.11130385405243157
0.5229053993359232,-0.11233089991303749
0.5251895364923377,-0.11336244390233409
0.5274716387167768,-0.11439848202343673
0.5297516971668653,-0.11543901026204793
0.5320297030081474,-0.11648402458647254
0.5343056474141201,-0.11753352094763289
0.5365795215662681,-0.11858749527908549
0.5388513166540974,-0.11964594349703604
0.5411210238751697,-0.12070886150035505
0.5433886344351365,-0.1217762451705947
0.5456541395477734,-0.12284809037200398
0.5479175304350135,-0.12392439295154489
0.5501787983269819,-0.12500514873890853
0.5524379344620298,-0.1260903535465316
0.5546949300867681,-0.12718000316961217
0.5569497764561016,-0.1282740933861261
0.5592024648332623,-0.12937261995684374
0.5614529864898442,-0.13047557862534562
0.5637013327058364,-0.13158296511803974
0.565947494769657,-0.13269477514417757
0.5681914639781872,-0.13381100439587099
0.5704332316368044,-0.134931648548109
0.5726727890594168,-0.136056703258774
0.5749101275684958,-0.13718616416865945
0.5771452384951111,-0.13832002690148576
0.5793781131789631,-0.13945828706391813
0.5816087429684169,-0.14060094024558312
0.5838371192205359,-0.14174798201908562
0.5860632333011151,-0.14289940794002648
0.5882870765847148,-0.1440552135470195
0.5905086404546936,-0.1452153943617082
0.5927279163032425,-0.14637994588878428
0.5949448955314175,-0.14754886361600414
0.597159569549173,-0.1487221430142063
0.5993719297753959,-0.14989977953732983
0.6015819676379379,-0.1510817686224311
0.6037896745736492,-0.1522681056897018
0.6059950420284111,-0.1534587861424868
0.6081980614571704,-0.15465380536730167
0.610398724323971,-0.1558531587338506
0.6125970221019882,-0.15705684159504474
0.6147929462735607,-0.15826484928701984
0.6169864883302246,-0.15947717712915405
0.6191776397727458,-0.16069382042408686
0.6213663921111527,-0.1619147744577367
0.6235527368647698,-0.16314003449931921
0.6257366655622498,-0.16436959580136576
0.6279181697416074,-0.16560345359974188
0.6300972409502508,-0.16684160311366547
0.6322738707450154,-0.16808403954572557
0.6344480506921965,-0.169330758081901
0.6366197723675813,-0.1705817538915785
0.6387890273564825,-0.1718370221275724
0.6409558072537699,-0.17309655792614223
0.6431201036639037,-0.17436035640701256
0.6452819082009664,-0.17562841267339105
0.6474412124886963,-0.17690072181198851
0.649598008160519,-0.17817727889303694
0.6517522868595801,-0.17945807897030885
0.6539040402387774,-0.1807431170811369
0.6560532599607937,-0.1820323882464328
0.6581999376981292,-0.18332588747070616
0.6603440651331329,-0.1846236097420848
0.6624856339580355,-0.18592555003233346
0.6646246358749816,-0.18723170329687347
0.6667610625960616,-0.1885420644748022
0.6688949058433439,-0.18985662848891308
0.671026157348907,-0.19117539024571464
0.6731548088548718,-0.19249834463545076
0.6752808521134325,-0.1938254865321204
0.6774042788868904,-0.1951568107934969
0.679525080947684,-0.196492312261149
0.6816432500784223,-0.19783198576045946
0.6837587780719155,-0.19917582610064652
0.6858716567312079,-0.20052382807478283
0.6879818778696082,-0.20187598645981608
0.6900894333107228,-0.20323229601658985
0.6921943148884867,-0.20459275148986275
0.6942965144471949,-0.2059573476083295
0.6963960238415347,-0.20732607908464137
0.6984928349366165,-0.2086989406154264
0.7005869396080059,-0.2100759268813101
0.702678329741755,-0.21145703254693612
0.704766997234434,-0.21284225226098646
0.706852933993162,-0.214231580656203
0.7089361319356389,-0.21562501234940792
0.7110165829901767,-0.21702254194152393
0.7130942790957305,-0.2184241640175962
0.7151692122019303,-0.21982987314681307
0.7172413742691115,-0.22123966388252653
0.7193107572683461,-0.22265353076227395
0.7213773531814743,-0.2240714683077989
0.7234411540011355,-0.2254934710250725
0.7255021517307987,-0.2269195334043149
0.7275603383847944,-0.2283496499200161
0.7296157059883446,-0.22978381503095827
0.7316682465775949,-0.23122202318023594
0.7337179521996434,-0.23266426879527854
0.7357648149125741,-0.23411054628787176
0.7378088267854854,-0.23556085005417904
0.7398499798985222,-0.23701517447476358
0.7418882663429057,-0.23847351391460936
0.7439236782209648,-0.2399358627231442
0.7459562076461665,-0.24140221523426042
0.747985846743146,-0.24287256576633753
0.7500125876477377,-0.24434690862226435
0.7520364225070055,-0.2458252380894605
0.7540573434792732,-0.24730754843989863
0.756075342734155,-0.2487938339301272
0.7580904124525858,-0.2502840888012922
0.7601025448268511,-0.2517783072791596
0.7621117320606183,-0.25327648357413773
0.7641179663689659,-0.25477861188129985
0.7661212399784134,-0.2562846863804063
0.7681215451269529,-0.25779470123592724
0.7701188740640779,-0.25930865059706537
0.7721132190508134,-0.2608265285977788
0.7741045723597473,-0.262348329356803
0.7760929262750578,-0.26387404697767436
0.7780782730925454,-0.2654036755487526
0.7800606051196624,-0.26693720914324404
0.782039914675542,-0.2684746418192242
0.7840161940910284,-0.2700159676196609
0.7859894357087069,-0.2715611805724377
0.787959631882933,-0.2731102746903764
0.7899267749798624,-0.27466324397126096
0.79189085737748,-0.27622008239786006
0.7938518714656306,-0.2777807839379511
0.7958098096460474,-0.2793453425443429
0.797764664332381,-0.28091375215489944
0.7997164279502309,-0.28248600669256374
0.8016650929371719,-0.28406210006538046
0.8036106517427863,-0.28564202616652096
0.8055530968286906,-0.28722577887430484
0.8074924206685671,-0.288813352052226
0.8094286157481909,-0.2904047395489748
0.8113616745654604,-0.2919999351984623
0.8132915896304261,-0.29359893281984456
0.8152183534653191,-0.29520172621754603
0.8171419586045809,-0.2968083091812842
0.8190623975948914,-0.2984186754860927
0.8209796629951986,-0.30003281889234645
0.822893747376747,-0.30165073314578517
0.8248046433231065,-0.30327241197753796
0.8267123434302007,-0.30489784910414724
0.8286168403063369,-0.30652703822759353
0.8305181265722328,-0.30815997303531933
0.832416194861047,-0.30979664720025435
0.8343110378184061,-0.31143705438083935
0.8362026481024339,-0.31308118822105035
0.8380910183837802,-0.3147290423504248
0.8399761413456477,-0.31638061038408455
0.8418580096838225,-0.31803588592276183
0.8437366161067003,-0.31969486255282303
0.8456119533353165,-0.3213575338462947
0.8474840141033725,-0.3230238933608869
0.8493527911572659,-0.3246939346400202
0.8512182772561172,-0.3263676512128486
0.8530804651717978,-0.32804503659428613
0.8549393476889592,-0.3297260842850315
0.8567949176050594,-0.3314107877715925
0.8586471677303924,-0.33309914052631273
0.8604960908881147,-0.3347911360073959
0.8623416799142741,-0.33648676765893115
0.8641839276578365,-0.33818602891091876
0.8660228269807148,-0.3398889131792958
0.867858370757795,-0.3415954138659611
0.8696905518769659,-0.34330552435880124
0.8715193632391441,-0.34501923803171575
0.8733447977583044,-0.34673654824464356
0.8751668483615045,-0.34845744834358783
0.8769855079889136,-0.35018193166064215
0.8788007695938412,-0.3519099915140166
0.8806126261427613,-0.35364162120806275
0.8824210706153421,-0.35537681403330124
0.8842260960044727,-0.357115563266446
0.8860276953162894,-0.3588578621704315
0.887825861570204,-0.360603703994438
0.8896205877989297,-0.36235308197391863
0.8914118670485088,-0.3641059893306249
0.8931996923783398,-0.3658624192726329
0.8949840568612035,-0.36762236499437045
0.8967649535832907,-0.36938581967664247
0.8985423756442281,-0.37115277648665806
0.9003163161571061,-0.3729232285780566
