# center_rad,density_per_rad,count
0.000125,961.30901653296371,2800.0958915189781
0.00037500000000000001,1000.8522243052363,2915.277140957332
0.00062500000000000001,626.89619907950248,1826.0199803204341
0.00087500000000000002,406.34054883237951,1183.586632159813
0.0011250000000000001,271.00732912897632,789.38873537503832
0.0013749999999999999,188.1711266404991,548.1038766377693
0.0016250000000000001,126.47008692685689,368.38140984168831
0.0018749999999999999,82.495312766304906,240.29191693177319
0.0021250000000000002,63.746378046690197,185.68011762909757
0.0023749999999999999,44.99744332707548,131.06831832642195
0.0026250000000000002,35.1116413840059,102.27300596682934
0.002875,26.24850860746076,76.456519023746324
0.0031250000000000002,20.79427305266374,60.569450135695206
0.003375,23.86228055223707,69.505926385223972
0.0036250000000000002,15.680927220041509,45.675323053147203
0.003875,10.567581387419279,30.781195970599203
0.0041250000000000002,11.590250553943724,33.7600213871088
0.0043750000000000004,8.5222430543703851,24.823545137580002
0.0046249999999999998,7.158684165671124,20.851777915567201
0.004875,8.8631327765452017,25.816486943083202
0.0051250000000000002,3.4088972217481541,9.9294180550320004
0.0053750000000000004,6.4769047213214934,18.865894304560801
0.0056249999999999998,4.0906766660977851,11.915301666038401
0.005875,5.795125276971862,16.8800106935544
0.0061250000000000002,2.7271177773985236,7.9435344440256008
0.0063750000000000005,3.4088972217481541,9.9294180550320004
0.0066249999999999998,1.7044486108740771,4.9647090275160002
0.006875,1.7044486108740771,4.9647090275160002
0.0071250000000000003,3.0680074995733388,8.9364762495288002
0.0073750000000000005,0.68177944434963078,1.9858836110064
0.0076249999999999998,2.0453383330488926,5.9576508330192004
0.0078750000000000001,1.7044486108740771,4.9647090275160002
0.0081250000000000003,1.3635588886992616,3.9717672220128
0.0083750000000000005,0.68177944434963078,1.9858836110064
0.0086250000000000007,0.34088972217481539,0.99294180550319999
0.0088750000000000009,0.34088972217481539,0.99294180550319999
0.0091249999999999994,0,0
0.0093749999999999997,1.3635588886992616,3.9717672220128
0.0096249999999999999,0.34088972217481539,0.99294180550319999
0.0098750000000000001,1.0226691665244461,2.9788254165095998
0.010125,0.34088972217481539,0.99294180550319999
0.010375000000000001,1.0226691665244461,2.9788254165095998
0.010625000000000001,0.34088972217481539,0.99294180550319999
0.010875000000000001,0.34088972217481539,0.99294180550319999
0.011124999999999999,0,0
0.011375,0.34088972217481539,0.99294180550319999
0.011625,1.3635588886992616,3.9717672220128
0.011875,1.0226691665244461,2.9788254165095998
0.012125,1.3635588886992616,3.9717672220128
0.012375000000000001,0.68177944434963078,1.9858836110064
0.012625000000000001,0,0
0.012875000000000001,0,0
0.013125,0.34088972217481539,0.99294180550319999
0.013375,0.68177944434963078,1.9858836110064
0.013625,0.34088972217481539,0.99294180550319999
0.013875,1.3635588886992616,3.9717672220128
0.014125,0.68177944434963078,1.9858836110064
0.014375000000000001,0,0
0.014625000000000001,0,0
0.014875000000000001,0.34088972217481539,0.99294180550319999
0.015125,0,0
0.015375,0.34088972217481539,0.99294180550319999
0.015625,0,0
0.015875,0,0
0.016125,0,0
0.016375000000000001,0,0
0.016625000000000001,0,0
0.016875000000000001,0,0
0.017125000000000001,0,0
0.017375000000000002,0.34088972217481539,0.99294180550319999
0.017625000000000002,0,0
0.017875000000000002,0,0
0.018124999999999999,0,0
0.018374999999999999,0,0
0.018624999999999999,0.68177944434963078,1.9858836110064
0.018874999999999999,0,0
0.019125,0.34088972217481539,0.99294180550319999
0.019375,0,0
0.019625,0,0
0.019875,0,0
